transaction_id,vendor,amount,source,date,historical_transaction_count,historical_amounts,anomaly_type
BANK000308,global services,43539.17,bank,2024-06-22 00:00:00,99,"[1496.57, 1838.45, 2297.49, 4387.09, 5099.86, 5339.09, 5581.4, 6424.67, 6877.06, 7092.77]",amount_not_seen_in_6_months
GL000189,global services,23502.72,gl,2024-06-22 00:00:00,99,"[1496.57, 1838.45, 2297.49, 4387.09, 5099.86, 5339.09, 5581.4, 6424.67, 6877.06, 7092.77]",amount_not_seen_in_6_months
GL000407,xyz,11034.15,gl,2024-06-22 00:00:00,124,"[839.89, 1005.8, 1101.89, 1462.42, 1700.92, 1922.67, 2469.18, 4078.89, 4195.33, 4624.3]",amount_not_seen_in_6_months
GL001165,global services,36481.75,gl,2024-06-22 00:00:00,99,"[1496.57, 1838.45, 2297.49, 4387.09, 5099.86, 5339.09, 5581.4, 6424.67, 6877.06, 7092.77]",amount_not_seen_in_6_months
BANK000007,tech solutions,34937.16,bank,2024-06-23 00:00:00,100,"[290.4, 628.33, 2638.88, 2758.2, 2792.87, 3229.76, 3308.71, 3651.87, 3671.57, 4163.17]",amount_not_seen_in_6_months
BANK000895,finance partners,22864.78,bank,2024-06-23 00:00:00,32,"[2371.29, 3463.28, 4494.18, 5494.42, 11603.85, 11683.99, 11801.23, 12218.64, 13714.57, 13736.19]",amount_not_seen_in_6_months
GL000259,abc,28787.67,gl,2024-06-23 00:00:00,129,"[1692.86, 1815.94, 1865.79, 1945.49, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49, 3890.58]",amount_not_seen_in_6_months
GL000286,xyz,23487.0,gl,2024-06-23 00:00:00,125,"[839.89, 1005.8, 1101.89, 1462.42, 1700.92, 1922.67, 2469.18, 4078.89, 4195.33, 4624.3]",amount_not_seen_in_6_months
GL000956,abc,41212.31,gl,2024-06-23 00:00:00,129,"[1692.86, 1815.94, 1865.79, 1945.49, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49, 3890.58]",amount_not_seen_in_6_months
GL000962,xyz,32764.7,gl,2024-06-23 00:00:00,125,"[839.89, 1005.8, 1101.89, 1462.42, 1700.92, 1922.67, 2469.18, 4078.89, 4195.33, 4624.3]",amount_not_seen_in_6_months
BANK000597,consulting group,17481.6,bank,2024-06-24 00:00:00,32,"[359.24, 429.22, 1393.08, 2381.35, 6801.86, 7100.8, 7703.88, 9138.68, 13866.48, 14207.07]",amount_not_seen_in_6_months
BANK000600,software house,1227.0,bank,2024-06-24 00:00:00,37,"[418.55, 1716.03, 1787.81, 5219.64, 5557.53, 6942.75, 7062.94, 7082.48, 7123.78, 11921.51]",amount_not_seen_in_6_months
BANK000652,xyz,502.32,bank,2024-06-24 00:00:00,127,"[839.89, 1005.8, 1101.89, 1462.42, 1700.92, 1922.67, 2469.18, 4078.89, 4195.33, 4624.3]",amount_not_seen_in_6_months
BANK000873,smith,18693.85,bank,2024-06-24 00:00:00,130,"[503.29, 719.76, 981.66, 1475.88, 1502.68, 2080.6, 2182.3, 2254.69, 2682.11, 2996.11]",amount_not_seen_in_6_months
BANK000911,tech solutions,13752.43,bank,2024-06-24 00:00:00,101,"[290.4, 628.33, 2638.88, 2758.2, 2792.87, 3229.76, 3308.71, 3651.87, 3671.57, 4163.17]",amount_not_seen_in_6_months
GL000261,global services,42901.33,gl,2024-06-24 00:00:00,102,"[1496.57, 1838.45, 2297.49, 4387.09, 5099.86, 5339.09, 5581.4, 6424.67, 6877.06, 7092.77]",amount_not_seen_in_6_months
GL000597,smith,27651.42,gl,2024-06-24 00:00:00,130,"[503.29, 719.76, 981.66, 1475.88, 1502.68, 2080.6, 2182.3, 2254.69, 2682.11, 2996.11]",amount_not_seen_in_6_months
GL000731,global serv,38742.31,gl,2024-06-24 00:00:00,18,"[1569.37, 2823.72, 8584.32, 10297.71, 10669.81, 11261.41, 16388.95, 21802.1, 22973.22, 24895.0]",amount_not_seen_in_6_months
GL000839,global services,48500.27,gl,2024-06-24 00:00:00,102,"[1496.57, 1838.45, 2297.49, 4387.09, 5099.86, 5339.09, 5581.4, 6424.67, 6877.06, 7092.77]",amount_not_seen_in_6_months
GL000853,abc,22044.35,gl,2024-06-24 00:00:00,131,"[1692.86, 1815.94, 1865.79, 1945.49, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49, 3890.58]",amount_not_seen_in_6_months
BANK000155,audit solutions,27718.3,bank,2024-06-25 00:00:00,35,"[508.05, 2506.93, 4114.05, 4193.7, 6180.23, 7004.87, 9179.96, 11452.89, 16621.62, 17074.76]",amount_not_seen_in_6_months
BANK000366,global services,39447.15,bank,2024-06-25 00:00:00,104,"[1496.57, 1838.45, 2297.49, 4387.09, 5099.86, 5339.09, 5581.4, 6424.67, 6877.06, 7092.77]",amount_not_seen_in_6_months
BANK000416,audit solutions,36736.57,bank,2024-06-25 00:00:00,35,"[508.05, 2506.93, 4114.05, 4193.7, 6180.23, 7004.87, 9179.96, 11452.89, 16621.62, 17074.76]",amount_not_seen_in_6_months
BANK000793,audit solutions,43387.02,bank,2024-06-25 00:00:00,35,"[508.05, 2506.93, 4114.05, 4193.7, 6180.23, 7004.87, 9179.96, 11452.89, 16621.62, 17074.76]",amount_not_seen_in_6_months
BANK000846,tech solutions,11390.66,bank,2024-06-25 00:00:00,102,"[290.4, 628.33, 2638.88, 2758.2, 2792.87, 3229.76, 3308.71, 3651.87, 3671.57, 4163.17]",amount_not_seen_in_6_months
BANK000966,global services,15304.09,bank,2024-06-25 00:00:00,104,"[1496.57, 1838.45, 2297.49, 4387.09, 5099.86, 5339.09, 5581.4, 6424.67, 6877.06, 7092.77]",amount_not_seen_in_6_months
BANK000997,consulting group,40880.11,bank,2024-06-25 00:00:00,33,"[359.24, 429.22, 1393.08, 2381.35, 6801.86, 7100.8, 7703.88, 9138.68, 13866.48, 14207.07]",amount_not_seen_in_6_months
GL000091,global serv,2350.01,gl,2024-06-25 00:00:00,19,"[1569.37, 2823.72, 8584.32, 10297.71, 10669.81, 11261.41, 16388.95, 21802.1, 22973.22, 24895.0]",amount_not_seen_in_6_months
BANK000140,data systems,39153.5,bank,2024-06-26 00:00:00,46,"[316.45, 1637.88, 2236.14, 2612.5, 2807.98, 3389.0, 3653.67, 5020.47, 5440.12, 6721.72]",amount_not_seen_in_6_months
BANK000556,abc,25089.56,bank,2024-06-26 00:00:00,132,"[1692.86, 1815.94, 1865.79, 1945.49, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49, 3890.58]",amount_not_seen_in_6_months
GL000113,abc,15991.8,gl,2024-06-26 00:00:00,132,"[1692.86, 1815.94, 1865.79, 1945.49, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49, 3890.58]",amount_not_seen_in_6_months
GL000217,xyz,5189.11,gl,2024-06-26 00:00:00,128,"[502.32, 839.89, 1005.8, 1101.89, 1462.42, 1700.92, 1922.67, 2469.18, 4078.89, 4195.33]",amount_not_seen_in_6_months
GL000403,abc,41650.44,gl,2024-06-26 00:00:00,132,"[1692.86, 1815.94, 1865.79, 1945.49, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49, 3890.58]",amount_not_seen_in_6_months
GL000824,smith,42409.0,gl,2024-06-26 00:00:00,132,"[503.29, 719.76, 981.66, 1475.88, 1502.68, 2080.6, 2182.3, 2254.69, 2682.11, 2996.11]",amount_not_seen_in_6_months
GL001144,global services,941.92,gl,2024-06-26 00:00:00,106,"[1496.57, 1838.45, 2297.49, 4387.09, 5099.86, 5339.09, 5581.4, 6424.67, 6877.06, 7092.77]",amount_not_seen_in_6_months
BANK000310,finance partners,45305.54,bank,2024-06-27 00:00:00,33,"[2371.29, 3463.28, 4494.18, 5494.42, 11603.85, 11683.99, 11801.23, 12218.64, 13714.57, 13736.19]",amount_not_seen_in_6_months
BANK000350,abc,40853.49,bank,2024-06-27 00:00:00,135,"[1692.86, 1815.94, 1865.79, 1945.49, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49, 3890.58]",amount_not_seen_in_6_months
BANK000609,finance partners,29391.54,bank,2024-06-27 00:00:00,33,"[2371.29, 3463.28, 4494.18, 5494.42, 11603.85, 11683.99, 11801.23, 12218.64, 13714.57, 13736.19]",amount_not_seen_in_6_months
BANK000626,xyz,22541.64,bank,2024-06-27 00:00:00,129,"[502.32, 839.89, 1005.8, 1101.89, 1462.42, 1700.92, 1922.67, 2469.18, 4078.89, 4195.33]",amount_not_seen_in_6_months
GL000409,abc,29223.82,gl,2024-06-27 00:00:00,135,"[1692.86, 1815.94, 1865.79, 1945.49, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49, 3890.58]",amount_not_seen_in_6_months
GL000412,smith,15619.27,gl,2024-06-27 00:00:00,133,"[503.29, 719.76, 981.66, 1475.88, 1502.68, 2080.6, 2182.3, 2254.69, 2682.11, 2996.11]",amount_not_seen_in_6_months
GL000702,global services,16644.94,gl,2024-06-27 00:00:00,107,"[941.92, 1496.57, 1838.45, 2297.49, 4387.09, 5099.86, 5339.09, 5581.4, 6424.67, 6877.06]",amount_not_seen_in_6_months
GL000873,global services,10924.99,gl,2024-06-27 00:00:00,107,"[941.92, 1496.57, 1838.45, 2297.49, 4387.09, 5099.86, 5339.09, 5581.4, 6424.67, 6877.06]",amount_not_seen_in_6_months
GL000928,xyz,21133.36,gl,2024-06-27 00:00:00,129,"[502.32, 839.89, 1005.8, 1101.89, 1462.42, 1700.92, 1922.67, 2469.18, 4078.89, 4195.33]",amount_not_seen_in_6_months
BANK000760,data systems,44100.36,bank,2024-06-28 00:00:00,47,"[316.45, 1637.88, 2236.14, 2612.5, 2807.98, 3389.0, 3653.67, 5020.47, 5440.12, 6721.72]",amount_not_seen_in_6_months
BANK000809,finance partners,29385.32,bank,2024-06-28 00:00:00,35,"[2371.29, 3463.28, 4494.18, 5494.42, 11603.85, 11683.99, 11801.23, 12218.64, 13714.57, 13736.19]",amount_not_seen_in_6_months
GL000213,xyz,49080.95,gl,2024-06-28 00:00:00,131,"[502.32, 839.89, 1005.8, 1101.89, 1462.42, 1700.92, 1922.67, 2469.18, 4078.89, 4195.33]",amount_not_seen_in_6_months
GL000458,tech solutions,31466.63,gl,2024-06-28 00:00:00,103,"[290.4, 628.33, 2638.88, 2758.2, 2792.87, 3229.76, 3308.71, 3651.87, 3671.57, 4163.17]",amount_not_seen_in_6_months
GL000462,abc,2618.67,gl,2024-06-28 00:00:00,137,"[1692.86, 1815.94, 1865.79, 1945.49, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49, 3890.58]",amount_not_seen_in_6_months
GL000492,ts,30174.64,gl,2024-06-28 00:00:00,13,"[2465.51, 4691.18, 8214.48, 15191.41, 28110.34, 33579.47, 34061.72, 35934.03, 36951.0, 38667.73]",amount_not_seen_in_6_months
GL000727,abc,38747.31,gl,2024-06-28 00:00:00,137,"[1692.86, 1815.94, 1865.79, 1945.49, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49, 3890.58]",amount_not_seen_in_6_months
GL000988,global services,2512.42,gl,2024-06-28 00:00:00,109,"[941.92, 1496.57, 1838.45, 2297.49, 4387.09, 5099.86, 5339.09, 5581.4, 6424.67, 6877.06]",amount_not_seen_in_6_months
BANK000121,tech solutions,394.21,bank,2024-06-29 00:00:00,104,"[290.4, 628.33, 2638.88, 2758.2, 2792.87, 3229.76, 3308.71, 3651.87, 3671.57, 4163.17]",amount_not_seen_in_6_months
BANK000381,cloud services,22411.77,bank,2024-06-29 00:00:00,37,"[3071.84, 5113.21, 7317.63, 7769.8, 8379.55, 8582.18, 9072.81, 10638.39, 13843.17, 15210.74]",amount_not_seen_in_6_months
BANK000423,abc,10835.71,bank,2024-06-29 00:00:00,139,"[1692.86, 1815.94, 1865.79, 1945.49, 2618.67, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49]",amount_not_seen_in_6_months
BANK000532,smith,36665.33,bank,2024-06-29 00:00:00,134,"[503.29, 719.76, 981.66, 1475.88, 1502.68, 2080.6, 2182.3, 2254.69, 2682.11, 2996.11]",amount_not_seen_in_6_months
GL000058,global serv,15665.43,gl,2024-06-29 00:00:00,20,"[1569.37, 2350.01, 2823.72, 8584.32, 10297.71, 10669.81, 11261.41, 16388.95, 21802.1, 22973.22]",amount_not_seen_in_6_months
GL000170,xyz,30076.47,gl,2024-06-29 00:00:00,132,"[502.32, 839.89, 1005.8, 1101.89, 1462.42, 1700.92, 1922.67, 2469.18, 4078.89, 4195.33]",amount_not_seen_in_6_months
BANK000081,business tools,33379.98,bank,2024-06-30 00:00:00,46,"[2386.64, 2725.18, 2924.58, 6938.12, 7831.76, 8216.56, 8757.6, 10437.19, 11288.69, 11320.87]",amount_not_seen_in_6_months
GL000701,abc,31012.33,gl,2024-06-30 00:00:00,140,"[1692.86, 1815.94, 1865.79, 1945.49, 2618.67, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49]",amount_not_seen_in_6_months
GL000939,tech solutions,26968.57,gl,2024-06-30 00:00:00,104,"[290.4, 394.21, 628.33, 2638.88, 2758.2, 2792.87, 3229.76, 3308.71, 3651.87, 3671.57]",amount_not_seen_in_6_months
BANK000714,audit solutions,12486.12,bank,2024-07-01 00:00:00,37,"[508.05, 2506.93, 4114.05, 4193.7, 6180.23, 7004.87, 9179.96, 11452.89, 16621.62, 17074.76]",amount_not_seen_in_6_months
GL000114,abc,36841.72,gl,2024-07-01 00:00:00,141,"[1692.86, 1815.94, 1865.79, 1945.49, 2618.67, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49]",amount_not_seen_in_6_months
GL000299,smith,14977.93,gl,2024-07-01 00:00:00,134,"[503.29, 719.76, 981.66, 1475.88, 1502.68, 2080.6, 2182.3, 2254.69, 2682.11, 2996.11]",amount_not_seen_in_6_months
GL000402,tech solutions,3734.56,gl,2024-07-01 00:00:00,105,"[290.4, 394.21, 628.33, 2638.88, 2758.2, 2792.87, 3229.76, 3308.71, 3651.87, 3671.57]",amount_not_seen_in_6_months
GL000413,abc,38693.76,gl,2024-07-01 00:00:00,141,"[1692.86, 1815.94, 1865.79, 1945.49, 2618.67, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49]",amount_not_seen_in_6_months
GL000628,tech sol,19959.55,gl,2024-07-01 00:00:00,17,"[231.07, 1052.93, 8945.82, 11106.0, 13628.32, 18364.05, 19058.62, 20990.16, 22240.1, 26583.88]",amount_not_seen_in_6_months
GL000830,abc,33435.65,gl,2024-07-01 00:00:00,141,"[1692.86, 1815.94, 1865.79, 1945.49, 2618.67, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49]",amount_not_seen_in_6_months
GL000832,tech solutions,19910.3,gl,2024-07-01 00:00:00,105,"[290.4, 394.21, 628.33, 2638.88, 2758.2, 2792.87, 3229.76, 3308.71, 3651.87, 3671.57]",amount_not_seen_in_6_months
GL001121,ts,36483.67,gl,2024-07-01 00:00:00,14,"[2465.51, 4691.18, 8214.48, 15191.41, 28110.34, 30174.64, 33579.47, 34061.72, 35934.03, 36951.0]",amount_not_seen_in_6_months
BANK000878,cloud services,19049.56,bank,2024-07-02 00:00:00,38,"[3071.84, 5113.21, 7317.63, 7769.8, 8379.55, 8582.18, 9072.81, 10638.39, 13843.17, 15210.74]",amount_not_seen_in_6_months
GL000008,abc,20804.72,gl,2024-07-02 00:00:00,144,"[1692.86, 1815.94, 1865.79, 1945.49, 2618.67, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49]",amount_not_seen_in_6_months
GL000142,tech sol,25300.89,gl,2024-07-02 00:00:00,18,"[231.07, 1052.93, 8945.82, 11106.0, 13628.32, 18364.05, 19058.62, 19959.55, 20990.16, 22240.1]",amount_not_seen_in_6_months
GL000654,abc,32162.19,gl,2024-07-02 00:00:00,144,"[1692.86, 1815.94, 1865.79, 1945.49, 2618.67, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49]",amount_not_seen_in_6_months
GL000869,abc,19599.79,gl,2024-07-02 00:00:00,144,"[1692.86, 1815.94, 1865.79, 1945.49, 2618.67, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49]",amount_not_seen_in_6_months
GL000904,global services,34733.99,gl,2024-07-02 00:00:00,109,"[941.92, 1496.57, 1838.45, 2297.49, 2512.42, 4387.09, 5099.86, 5339.09, 5581.4, 6424.67]",amount_not_seen_in_6_months
BANK000476,digital agency,13151.5,bank,2024-07-03 00:00:00,24,"[1728.73, 2035.25, 5099.88, 5976.27, 7840.56, 12694.28, 13341.84, 14593.59, 17589.01, 20202.25]",amount_not_seen_in_6_months
BANK000647,tech solutions,4757.67,bank,2024-07-03 00:00:00,106,"[290.4, 394.21, 628.33, 2638.88, 2758.2, 2792.87, 3229.76, 3651.87, 3671.57, 3734.56]",amount_not_seen_in_6_months
BANK000684,abc,22814.37,bank,2024-07-03 00:00:00,145,"[1692.86, 1815.94, 1865.79, 1945.49, 2618.67, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49]",amount_not_seen_in_6_months
BANK000869,business tools,42627.21,bank,2024-07-03 00:00:00,47,"[2386.64, 2725.18, 2924.58, 6938.12, 7831.76, 8216.56, 8757.6, 10437.19, 11288.69, 11320.87]",amount_not_seen_in_6_months
GL000292,global svcs,7800.91,gl,2024-07-03 00:00:00,28,"[2652.17, 3471.66, 4025.65, 5345.39, 5916.22, 10773.69, 11991.22, 14816.48, 15224.8, 19792.85]",amount_not_seen_in_6_months
GL000480,global services,43805.69,gl,2024-07-03 00:00:00,108,"[941.92, 1496.57, 1838.45, 2297.49, 2512.42, 4387.09, 5099.86, 5339.09, 5581.4, 6424.67]",amount_not_seen_in_6_months
GL000653,global services,42130.17,gl,2024-07-03 00:00:00,108,"[941.92, 1496.57, 1838.45, 2297.49, 2512.42, 4387.09, 5099.86, 5339.09, 5581.4, 6424.67]",amount_not_seen_in_6_months
GL001021,global services,47283.56,gl,2024-07-03 00:00:00,108,"[941.92, 1496.57, 1838.45, 2297.49, 2512.42, 4387.09, 5099.86, 5339.09, 5581.4, 6424.67]",amount_not_seen_in_6_months
BANK000011,cloud services,30964.14,bank,2024-07-04 00:00:00,39,"[3071.84, 5113.21, 7317.63, 7769.8, 8379.55, 8582.18, 9072.81, 10638.39, 13843.17, 15210.74]",amount_not_seen_in_6_months
BANK000034,business tools,1071.89,bank,2024-07-04 00:00:00,48,"[2386.64, 2725.18, 2924.58, 6938.12, 7831.76, 8216.56, 8757.6, 10437.19, 11288.69, 11320.87]",amount_not_seen_in_6_months
BANK000306,xyz,41618.09,bank,2024-07-04 00:00:00,130,"[502.32, 839.89, 1005.8, 1101.89, 1462.42, 1700.92, 1922.67, 2469.18, 4078.89, 4195.33]",amount_not_seen_in_6_months
BANK000335,tech solutions,18155.22,bank,2024-07-04 00:00:00,107,"[290.4, 394.21, 628.33, 2638.88, 2758.2, 2792.87, 3229.76, 3651.87, 3671.57, 3734.56]",amount_not_seen_in_6_months
BANK000395,data systems,8787.14,bank,2024-07-04 00:00:00,46,"[316.45, 1637.88, 2236.14, 2612.5, 2807.98, 3389.0, 3653.67, 5020.47, 5440.12, 6721.72]",amount_not_seen_in_6_months
GL000078,global services,49417.19,gl,2024-07-04 00:00:00,110,"[941.92, 1496.57, 1838.45, 2297.49, 2512.42, 4387.09, 5099.86, 5339.09, 5581.4, 6424.67]",amount_not_seen_in_6_months
GL000678,tech solutions,7243.84,gl,2024-07-04 00:00:00,107,"[290.4, 394.21, 628.33, 2638.88, 2758.2, 2792.87, 3229.76, 3651.87, 3671.57, 3734.56]",amount_not_seen_in_6_months
GL000167,tech solutions,11717.91,gl,2024-07-05 00:00:00,109,"[290.4, 394.21, 628.33, 2638.88, 2758.2, 2792.87, 3229.76, 3651.87, 3671.57, 3734.56]",amount_not_seen_in_6_months
GL000884,xyz,11201.85,gl,2024-07-05 00:00:00,131,"[502.32, 839.89, 1005.8, 1101.89, 1462.42, 1700.92, 1922.67, 2469.18, 4078.89, 4195.33]",amount_not_seen_in_6_months
BANK000237,data systems,43835.38,bank,2024-07-06 00:00:00,47,"[316.45, 1637.88, 2236.14, 2612.5, 2807.98, 3389.0, 3653.67, 5020.47, 5440.12, 6721.72]",amount_not_seen_in_6_months
BANK000431,business tools,27935.81,bank,2024-07-06 00:00:00,48,"[1071.89, 2386.64, 2725.18, 2924.58, 6938.12, 7831.76, 8216.56, 8757.6, 10437.19, 11288.69]",amount_not_seen_in_6_months
GL000957,global serv,46052.21,gl,2024-07-06 00:00:00,21,"[1569.37, 2350.01, 2823.72, 8584.32, 10297.71, 10669.81, 11261.41, 15665.43, 16388.95, 21802.1]",amount_not_seen_in_6_months
GL001200,global services,4793.34,gl,2024-07-06 00:00:00,110,"[941.92, 1496.57, 1838.45, 2512.42, 4387.09, 5099.86, 5339.09, 5581.4, 6424.67, 6877.06]",amount_not_seen_in_6_months
BANK000397,consulting group,27745.67,bank,2024-07-07 00:00:00,34,"[359.24, 429.22, 1393.08, 2381.35, 6801.86, 7100.8, 7703.88, 9138.68, 13866.48, 14207.07]",amount_not_seen_in_6_months
GL000503,ts,32876.78,gl,2024-07-07 00:00:00,15,"[2465.51, 4691.18, 8214.48, 15191.41, 28110.34, 30174.64, 33579.47, 34061.72, 35934.03, 36483.67]",amount_not_seen_in_6_months
GL000642,abc,48873.12,gl,2024-07-07 00:00:00,145,"[1692.86, 1815.94, 1865.79, 1945.49, 2618.67, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49]",amount_not_seen_in_6_months
GL000774,global services,27177.0,gl,2024-07-07 00:00:00,110,"[941.92, 1496.57, 1838.45, 2512.42, 4387.09, 4793.34, 5099.86, 5339.09, 5581.4, 6424.67]",amount_not_seen_in_6_months
GL000802,global services,24176.61,gl,2024-07-07 00:00:00,110,"[941.92, 1496.57, 1838.45, 2512.42, 4387.09, 4793.34, 5099.86, 5339.09, 5581.4, 6424.67]",amount_not_seen_in_6_months
GL001000,smith,42778.77,gl,2024-07-07 00:00:00,129,"[503.29, 719.76, 981.66, 1475.88, 1502.68, 2182.3, 2254.69, 2682.11, 2996.11, 3100.0]",amount_not_seen_in_6_months
GL001019,x y z,28334.9,gl,2024-07-07 00:00:00,17,"[362.04, 4153.37, 6864.57, 8998.95, 9367.05, 10738.87, 12342.19, 13638.0, 14474.45, 20512.0]",amount_not_seen_in_6_months
GL001161,abc,34084.74,gl,2024-07-07 00:00:00,145,"[1692.86, 1815.94, 1865.79, 1945.49, 2618.67, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49]",amount_not_seen_in_6_months
BANK000776,smith,44286.09,bank,2024-07-08 00:00:00,130,"[503.29, 719.76, 981.66, 1475.88, 1502.68, 2182.3, 2254.69, 2682.11, 2996.11, 3100.0]",amount_not_seen_in_6_months
GL000238,tech solutions,31006.85,gl,2024-07-08 00:00:00,108,"[290.4, 394.21, 628.33, 2638.88, 2758.2, 2792.87, 3229.76, 3651.87, 3671.57, 3734.56]",amount_not_seen_in_6_months
GL000705,abc,25937.09,gl,2024-07-08 00:00:00,147,"[1692.86, 1815.94, 1865.79, 1945.49, 2618.67, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49]",amount_not_seen_in_6_months
GL000999,ts,18862.79,gl,2024-07-08 00:00:00,16,"[2465.51, 4691.18, 8214.48, 15191.41, 28110.34, 30174.64, 32876.78, 33579.47, 34061.72, 35934.03]",amount_not_seen_in_6_months
BANK000326,tech solutions,8021.44,bank,2024-07-09 00:00:00,108,"[290.4, 394.21, 628.33, 2638.88, 2758.2, 2792.87, 3229.76, 3651.87, 3671.57, 3734.56]",amount_not_seen_in_6_months
BANK000797,abc,46049.67,bank,2024-07-09 00:00:00,146,"[1692.86, 1815.94, 1865.79, 1945.49, 2618.67, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49]",amount_not_seen_in_6_months
GL000679,abc,10608.95,gl,2024-07-09 00:00:00,146,"[1692.86, 1815.94, 1865.79, 1945.49, 2618.67, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49]",amount_not_seen_in_6_months
GL000726,xyz,14322.48,gl,2024-07-09 00:00:00,126,"[502.32, 839.89, 1005.8, 1101.89, 1462.42, 1700.92, 1922.67, 2469.18, 4078.89, 4195.33]",amount_not_seen_in_6_months
BANK000365,tech solutions,19405.38,bank,2024-07-10 00:00:00,109,"[290.4, 394.21, 628.33, 2638.88, 2758.2, 2792.87, 3229.76, 3651.87, 3671.57, 3734.56]",amount_not_seen_in_6_months
BANK000844,abc,26735.75,bank,2024-07-10 00:00:00,148,"[1692.86, 1815.94, 1865.79, 1945.49, 2618.67, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49]",amount_not_seen_in_6_months
BANK000946,data systems,41123.24,bank,2024-07-10 00:00:00,47,"[316.45, 1637.88, 2236.14, 2612.5, 2807.98, 3389.0, 3653.67, 5020.47, 5440.12, 6721.72]",amount_not_seen_in_6_months
GL000688,ts,11651.17,gl,2024-07-10 00:00:00,17,"[2465.51, 4691.18, 8214.48, 15191.41, 18862.79, 28110.34, 30174.64, 32876.78, 33579.47, 34061.72]",amount_not_seen_in_6_months
BANK000339,smith,6639.35,bank,2024-07-11 00:00:00,130,"[503.29, 719.76, 981.66, 1475.88, 1502.68, 2182.3, 2254.69, 2682.11, 2996.11, 3100.0]",amount_not_seen_in_6_months
BANK000764,smith,8588.25,bank,2024-07-11 00:00:00,130,"[503.29, 719.76, 981.66, 1475.88, 1502.68, 2182.3, 2254.69, 2682.11, 2996.11, 3100.0]",amount_not_seen_in_6_months
BANK000816,finance partners,13841.39,bank,2024-07-11 00:00:00,35,"[2371.29, 3463.28, 4494.18, 5494.42, 11603.85, 11683.99, 11801.23, 12218.64, 13714.57, 13736.19]",amount_not_seen_in_6_months
BANK000996,global services,25881.48,bank,2024-07-11 00:00:00,111,"[941.92, 1496.57, 1838.45, 2512.42, 4387.09, 4793.34, 5099.86, 5339.09, 5581.4, 6424.67]",amount_not_seen_in_6_months
GL000089,smith,33294.2,gl,2024-07-11 00:00:00,130,"[503.29, 719.76, 981.66, 1475.88, 1502.68, 2182.3, 2254.69, 2682.11, 2996.11, 3100.0]",amount_not_seen_in_6_months
GL000200,abc,32843.02,gl,2024-07-11 00:00:00,149,"[1692.86, 1815.94, 1865.79, 1945.49, 2618.67, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49]",amount_not_seen_in_6_months
GL000350,tech solutions,41116.0,gl,2024-07-11 00:00:00,107,"[290.4, 394.21, 628.33, 2638.88, 2758.2, 2792.87, 3229.76, 3651.87, 3671.57, 3734.56]",amount_not_seen_in_6_months
GL000561,x y z,24200.8,gl,2024-07-11 00:00:00,18,"[362.04, 4153.37, 6864.57, 8998.95, 9367.05, 10738.87, 12342.19, 13638.0, 14474.45, 20512.0]",amount_not_seen_in_6_months
GL000671,abc,27124.83,gl,2024-07-11 00:00:00,149,"[1692.86, 1815.94, 1865.79, 1945.49, 2618.67, 2671.39, 2686.89, 2958.7, 3141.78, 3553.49]",amount_not_seen_in_6_months
BANK000010,xyz,48658.48,bank,2024-07-12 00:00:00,126,"[502.32, 839.89, 1005.8, 1101.89, 1462.42, 1700.92, 1922.67, 2469.18, 4078.89, 4195.33]",amount_not_seen_in_6_months
BANK000495,audit solutions,22482.0,bank,2024-07-12 00:00:00,38,"[508.05, 2506.93, 4114.05, 4193.7, 6180.23, 7004.87, 9179.96, 11452.89, 12486.12, 16621.62]",amount_not_seen_in_6_months
BANK000517,software house,2671.68,bank,2024-07-12 00:00:00,36,"[418.55, 1227.0, 1716.03, 1787.81, 5219.64, 5557.53, 6942.75, 7062.94, 7082.48, 7123.78]",amount_not_seen_in_6_months
BANK000995,finance partners,18895.31,bank,2024-07-12 00:00:00,36,"[2371.29, 3463.28, 4494.18, 5494.42, 11603.85, 11683.99, 11801.23, 12218.64, 13714.57, 13736.19]",amount_not_seen_in_6_months
